4.43594320638351,3.43177344881568,3.00552725322078,3.65131059835495,2.92570881528349,3.15408328929547,3.81359500332352,4.30999058736835,5.27998728965936,5.03531999663621,5.18249213282361,3.80599378177081,6.24487197802068,4.01705209167455,4.912902028795,5.83683975255548,5.68477820833408,6.80690282369797,6.10316088928936,5.1187512776158,5.44543126258614,4.86227517071052,5.55937744791568,5.40438784175304,0
4.57507523231428,3.93902754692823,3.12845481655544,3.05500429116536,3.06503123568405,3.13952957740939,3.48204152322334,4.26744843404039,5.69442699013036,5.29580842884716,5.3451788493624,3.83379141901079,6.66524854096127,4.00956951427743,4.928421482147,6.52595931550511,5.68502050577392,5.83178587953994,6.6955773071337,5.51966517963987,5.28170725173958,4.99834138160305,5.4540138880585,5.10240785317559,0
4.16355132841571,4.02863338911502,3.2070990790246,3.60372546713497,2.81397385460315,3.79881156912437,4.38441232158615,4.54513254561159,5.75862817467946,4.80985253462299,5.33638812091148,3.51572008650391,5.79703412957316,4.01798860414019,4.93845238263863,5.81846266574205,6.08309978229796,6.24385438269134,6.29692165946469,5.39036577336171,5.62593166821203,4.84991122508168,5.1272851850311,5.54380806803201,0
4.55875498712786,3.85286905845314,3.75799908065485,3.24783209790129,2.6997409532097,3.48656524871145,3.44056285723299,4.32788432207954,5.17022955995399,5.19294712197453,5.03905846142009,3.45199507725462,6.57221536980422,4.17535865854267,5.04484230524111,6.0096715943834,6.30302621005494,5.83027240891028,6.83712791715534,5.42427251893799,5.4788961167938,5.08833874277057,5.31797707826177,5.27382285419439,0
4.25123834032739,3.82527722516286,3.10580614338355,2.86818742238742,2.98846520853211,3.56933081768079,3.63978205608597,4.42387375630022,5.85277303859298,5.16013342359322,5.1369322537676,3.68300047450754,6.12541122927846,4.04312397358312,4.9203614486561,6.13769841845475,5.74035185635817,5.97245077965244,6.23335141756168,5.42736239187876,5.15217173783914,5.22818602867525,5.61656809385747,5.19319719659743,0
4.12274266023353,3.91974109170331,3.23311983134208,3.43602798921069,2.8076997016109,3.25548388812551,3.56356724457665,3.9939535925312,5.86757019706533,4.84445284689826,5.19995797963464,3.4694894853706,6.19007612280973,4.3079352567391,5.62102244101825,6.62820880313615,5.62860325183825,6.59953494103785,6.20124286978578,5.5551513365377,5.5654816912248,4.78301275726053,5.46439197789206,5.18320200407952,0
4.16390206636183,3.51197837622231,3.19112609418577,3.22412480121592,2.9119674079123,3.11802501495564,4.19823247522114,4.32832729682056,5.04279234243954,4.82722625173009,5.7752316157409,3.41916129698288,6.31963296950792,4.09307728717058,5.77883306696971,5.76408665507424,6.09170159962011,6.19651444966242,6.49288380019428,5.12305858604051,5.18705053723153,5.62412754319267,5.14021238913943,5.24814516111679,0
4.38858320520667,3.21735058380517,2.98377016462055,3.0853050349902,2.95276276316252,3.73202918759366,4.17358488576934,4.22810340666708,5.26487265807867,4.60491145440677,5.69345807592329,3.68457440237817,6.51572289818186,4.00022760387973,5.45916972050857,5.84062516234161,5.97640030803829,6.08804512542959,6.65137368580978,5.10891008861352,5.66607764288451,4.99696918556722,5.09046537152758,5.25623751495907,0
4.32931334194866,3.93240329000816,3.91386611604908,3.43358961788541,2.66911832299904,3.40096553732418,3.65538197259365,4.52615227633854,5.61954260877615,4.99486831920688,5.27199951243567,3.48123246251931,6.02988883614085,4.35455831080877,5.0753273569151,6.60410428115557,5.92856418243688,6.33943259347286,6.76011709765304,5.28006210199687,5.7102681072326,5.03477254674142,6.05253839277919,5.01229863340318,0
4.48778032022703,3.71212918624924,3.10427159257853,3.46161320703144,2.79707642623582,3.33409115366743,4.26365990931918,4.47689893973518,5.09799756772213,4.99754777994962,5.73042907057142,3.61765406275887,5.91276108912627,4.29679617510992,5.11606106309829,5.96325553582213,5.61138532884819,6.37856642511801,6.71097368850105,5.1816259692688,5.79663625295841,4.83953981242628,5.26283639752907,5.83006962135162,0
